params_index, test, test_kwargs, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, intervention_targets, n_samples, rep, dag, X1, X2
0, invariant_residuals, {'method': 'gam','test': 'ks'}, sqrt, 100, soft, additive, 2, 1, [None,0], 50, 0, XY, 0.0, 0.146
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 5, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 5, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 6, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 6, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 7, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 7, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 8, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 8, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 9, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 9, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 0, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 0, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 1, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 1, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 2, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 2, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 3, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 3, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 4, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 4, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 5, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 5, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 6, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 6, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 7, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 7, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 8, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 8, YX, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 9, XY, 0.0, 0.0
3, kci, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 9, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 0, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 0, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 1, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 1, YX, 0.0, 0.001
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 2, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 2, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 3, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 3, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 4, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 4, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 5, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 5, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 6, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 6, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 7, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 7, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 8, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 8, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 9, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 50, 9, YX, 0.0, 0.002
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 0, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 0, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 1, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 1, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 2, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 2, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 3, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 3, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 4, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 4, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 5, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 5, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 6, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 6, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 7, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 7, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 8, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 8, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 9, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 100, 9, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 0, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 0, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 1, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 1, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 2, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 2, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 3, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 3, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 4, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 4, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 5, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 5, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 6, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 6, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 7, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 7, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 8, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 8, YX, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 9, XY, 0.0, 0.0
3, fisherz, {}, sqrt, 100, soft, additive, 2, 1, [0,1], 200, 9, YX, 0.0, 0.0
